"gene","module"
"PSMD6-AS2","magenta"
"MAGI1-AS1","magenta"
"CADM2","magenta"
"CADM2-AS1","magenta"
"ENSG00000239462","magenta"
"ZBTB11-AS1","magenta"
"NEPRO-AS1","magenta"
"ENSG00000241219","magenta"
"QTRT2","magenta"
"LSAMP-AS1","magenta"
"TUSC7","magenta"
"POPDC2","magenta"
"NR1I2","magenta"
"POLQ","magenta"
"HSPBAP1","magenta"
"MYLK-AS1","magenta"
"CFAP100","magenta"
"ZXDC","magenta"
"IFT122P3","magenta"
"ENSG00000287155","magenta"
"ENSG00000289986","magenta"
"GYG1","magenta"
"PPM1L","magenta"
"ENSG00000288087","magenta"
"TBL1XR1","magenta"
"TBL1XR1-AS1","magenta"
"CCDC39","magenta"
"B3GNT5","magenta"
"DVL3","magenta"
"EHHADH","magenta"
"MAP3K13","magenta"
"IGF2BP2-AS1","magenta"
"CCDC50","magenta"
"ENSG00000290762","magenta"
"MXD4","magenta"
"MFSD10","magenta"
"STX18-AS1","magenta"
"MRFAP1L1","magenta"
"ENSG00000287104","magenta"
"AFAP1-AS1","magenta"
"AFAP1","magenta"
"C1QTNF7","magenta"
"TAPT1","magenta"
"ENSG00000248138","magenta"
"ENSG00000249207","magenta"
"FRYL","magenta"
"TMPRSS11A","magenta"
"ENSG00000269559","magenta"
"HELQ","magenta"
"MRPS18C","magenta"
"WDFY3","magenta"
"NAP1L5","magenta"
"ENSG00000249049","magenta"
"ENSG00000249635","magenta"
"GAR1-DT","magenta"
"EXOSC9","magenta"
"MGST2","magenta"
"TIGD4","magenta"
"ENSG00000289210","magenta"
"SPCS3","magenta"
"ENSG00000287263","magenta"
"ENSG00000251131","magenta"
"PLPP1","magenta"
"CDK7","magenta"
"RAD17","magenta"
"ACOT12","magenta"
"EDIL3-DT","magenta"
"ENSG00000271904","magenta"
"ARRDC3","magenta"
"FAM172A","magenta"
"ENSG00000287180","magenta"
"ENSG00000279232","magenta"
"STARD4-AS1","magenta"
"DTWD2","magenta"
"PCDHB5","magenta"
"PCDHB6","magenta"
"PCDHB15","magenta"
"PCDHGA3","magenta"
"PCDHGB7","magenta"
"PLAC8L1","magenta"
"SPINK13","magenta"
"SPINK9","magenta"
"HMGXB3","magenta"
"GPX3","magenta"
"GM2A","magenta"
"SAP30L","magenta"
"ENSG00000254187","magenta"
"PHYKPL","magenta"
"COL23A1","magenta"
"PRPF4B","magenta"
"NEDD9","magenta"
"H1-4","magenta"
"H3C7","magenta"
"H2AC12","magenta"
"H2BC14","magenta"
"H1-5","magenta"
"H3C12","magenta"
"H2AC17","magenta"
"ZNF165","magenta"
"ZSCAN12","magenta"
"HLA-L","magenta"
"ABCF1","magenta"
"GPANK1","magenta"
"EHMT2-AS1","magenta"
"EHMT2","magenta"
"DXO","magenta"
"ATF6B","magenta"
"FKBPL","magenta"
"RING1","magenta"
"ZBTB9","magenta"
"ENSG00000225339","magenta"
"TAF11","magenta"
"APOBEC2","magenta"
"TAF8","magenta"
"SRF","magenta"
"POLH-AS1","magenta"
"GTPBP2","magenta"
"MRPS18A","magenta"
"ADGRB3","magenta"
"PNRC1","magenta"
"PNISR","magenta"
"CRYBG1","magenta"
"ENSG00000253194","magenta"
"RNF146","magenta"
"KIAA0408","magenta"
"ENSG00000289190","magenta"
"CCN2","magenta"
"RPS12","magenta"
"ENSG00000237851","magenta"
"KATNA1","magenta"
"MTRF1L","magenta"
"TIAM2","magenta"
"SYNJ2","magenta"
"C6orf120","magenta"
"UNCX","magenta"
"LFNG","magenta"
"ITGB8","magenta"
"GARS1-DT","magenta"
"POM121","magenta"
"RCC1L","magenta"
"ENSG00000277675","magenta"
"DTX2","magenta"
"APTR","magenta"
"DDX3ILA1","magenta"
"LRRD1","magenta"
"SEM1","magenta"
"TRRAP","magenta"
"STAG3","magenta"
"CASTOR3P","magenta"
"PVRIG","magenta"
"MEPCE","magenta"
"SAP25","magenta"
"SRRT","magenta"
"LAMB4","magenta"
"MDFIC","magenta"
"ENSG00000219445","magenta"
"GCC1","magenta"
"LINC03072","magenta"
"SMO","magenta"
"UBE2H","magenta"
"ENSG00000227197","magenta"
"STMP1","magenta"
"ENSG00000224746","magenta"
"AKR1D1","magenta"
"MKRN1","magenta"
"ENSG00000289788","magenta"
"ENSG00000285841","magenta"
"GHET1","magenta"
"ENSG00000243018","magenta"
"XRCC2","magenta"
"PEBP4","magenta"
"ENSG00000253875","magenta"
"ENSG00000290005","magenta"
"GSR","magenta"
"ENSG00000286693","magenta"
"ENSG00000253356","magenta"
"LSM1","magenta"
"ENSG00000272092","magenta"
"ADAM32","magenta"
"PRKDC","magenta"
"ST18","magenta"
"ENSG00000254314","magenta"
"ATP6V1H","magenta"
"ENSG00000253976","magenta"
"PDE7A","magenta"
"C8orf89","magenta"
"ENSG00000249328","magenta"
"CA3","magenta"
"VPS13B","magenta"
"CASC19","magenta"
"ENSG00000259891","magenta"
"ZFP41","magenta"
"MINCR","magenta"
"RHPN1","magenta"
"PYCR3","magenta"
"KCNV2","magenta"
"ENSG00000236924","magenta"
"HACD4","magenta"
"SMIM27","magenta"
"PTENP1-AS","magenta"
"CD72","magenta"
"CREB3","magenta"
"ZBTB5","magenta"
"CNTNAP3B","magenta"
"TLE1","magenta"
"ENSG00000226877","magenta"
"NFIL3","magenta"
"ENSG00000285650","magenta"
"ENSG00000291168","magenta"
"ERCC6L2-AS1","magenta"
"ERCC6L2","magenta"
"ENSG00000224848","magenta"
"TSTD2","magenta"
"NCBP1","magenta"
"TRMO","magenta"
"ANP32B","magenta"
"NR4A3","magenta"
"ALDOB","magenta"
"ABCA1","magenta"
"HSDL2","magenta"
"PBX3","magenta"
"ENSG00000288995","magenta"
"ENSG00000286196","magenta"
"CIZ1","magenta"
"URM1","magenta"
"DOLPP1","magenta"
"IER5L","magenta"
"ENSG00000288924","magenta"
"EXOSC2","magenta"
"SURF6","magenta"
"TMEM250","magenta"
"RABL6","magenta"
"NRARP","magenta"
"EHMT1","magenta"
"PRPF18","magenta"
"DCLRE1C","magenta"
"MASTL","magenta"
"ENSG00000287564","magenta"
"TFAM","magenta"
"JMJD1C","magenta"
"NODAL","magenta"
"MICU1","magenta"
"DNAJC9-AS1","magenta"
"MRPS16","magenta"
"SH2D4B","magenta"
"CCSER2","magenta"
"FGFBP3","magenta"
"MARCHF5","magenta"
"GOT1-DT","magenta"
"HIF1AN","magenta"
"TWNK","magenta"
"C10orf95-AS1","magenta"
"SUFU","magenta"
"BORCS7","magenta"
"SFR1","magenta"
"BAG3","magenta"
"CPXM2","magenta"
"FAM53B","magenta"
"EDRF1-AS1","magenta"
"SCART1","magenta"
"PIDD1","magenta"
"TSPAN4","magenta"
"BRSK2","magenta"
"SWAP70","magenta"
"SBF2-AS1","magenta"
"CCDC34","magenta"
"IMMP1L","magenta"
"ENSG00000228061","magenta"
"CSTF3-DT","magenta"
"ENSG00000254907","magenta"
"ENSG00000283217","magenta"
"ENSG00000246250","magenta"
"ALKBH3","magenta"
"ENSG00000254409","magenta"
"AMBRA1","magenta"
"ENSG00000285658","magenta"
"ATG13","magenta"
"LRP4-AS1","magenta"
"LRP4","magenta"
"TIMM10","magenta"
"UBE2L6","magenta"
"GLYATL1","magenta"
"ENSG00000255240","magenta"
"BEST1","magenta"
"ENSG00000289562","magenta"
"MTA2","magenta"
"ENSG00000236935","magenta"
"SNX15","magenta"
"CTTN-DT","magenta"
"XNDC1N","magenta"
"IL18BP","magenta"
"ENSG00000255326","magenta"
"ENSG00000254459","magenta"
"ENSG00000250519","magenta"
"SRSF8","magenta"
"CEP57","magenta"
"TMEM123","magenta"
"RDX","magenta"
"SIK2","magenta"
"PPP2R1B","magenta"
"ALG9","magenta"
"NKAPD1","magenta"
"PLET1","magenta"
"ZW10","magenta"
"NNMT","magenta"
"RNF214","magenta"
"MPZL3","magenta"
"H2AX","magenta"
"MSANTD2","magenta"
"TMEM218","magenta"
"FAM118B","magenta"
"LINC02551","magenta"
"ENSG00000290285","magenta"
"TNFRSF1A","magenta"
"ENSG00000272173","magenta"
"CDKN1B","magenta"
"TSPAN11","magenta"
"DENND5B-AS1","magenta"
"ENSG00000276900","magenta"
"ALG10B","magenta"
"TARBP2","magenta"
"NEUROD4","magenta"
"RDH5","magenta"
"R3HDM2","magenta"
"MIRLET7IHG","magenta"
"ENSG00000287618","magenta"
"MGAT4C","magenta"
"PLEKHG7","magenta"
"ENSG00000289476","magenta"
"RMST","magenta"
"APAF1","magenta"
"ASCL1","magenta"
"TMEM263-DT","magenta"
"CUX2","magenta"
"LINC02356","magenta"
"SDS","magenta"
"RFC5","magenta"
"GATC","magenta"
"RNF34","magenta"
"KDM2B","magenta"
"BCL7A","magenta"
"VPS37B","magenta"
"SFSWAP","magenta"
"ZNF26","magenta"
"LINC00539","magenta"
"POSTN","magenta"
"ELF1","magenta"
"NAA16","magenta"
"LINC00562","magenta"
"RCBTB2","magenta"
"ENSG00000287460","magenta"
"ENSG00000285534","magenta"
"ANKRD10","magenta"
"ENSG00000286824","magenta"
"SLC7A7","magenta"
"LINC00645","magenta"
"BAZ1A","magenta"
"GEMIN2","magenta"
"FBXO33","magenta"
"ENSG00000286123","magenta"
"LRR1","magenta"
"SOCS4","magenta"
"FBXO34","magenta"
"LINC02284","magenta"
"PSMA3","magenta"
"PCNX4","magenta"
"ENSG00000258561","magenta"
"CCDC196","magenta"
"ZFYVE26","magenta"
"ZFP36L1","magenta"
"SRSF5","magenta"
"MED6","magenta"
"MAP3K9-DT","magenta"
"ALDH6A1","magenta"
"ABCD4","magenta"
"SLIRP","magenta"
"FOXN3-AS1","magenta"
"PSMC1","magenta"
"NRDE2","magenta"
"PPP4R3A","magenta"
"NDUFB1","magenta"
"PAPOLA-DT","magenta"
"ENSG00000258982","magenta"
"DIO3OS","magenta"
"ENSG00000258598","magenta"
"ENSG00000257647","magenta"
"LINC02250","magenta"
"GABRG3-AS1","magenta"
"LINC02249","magenta"
"ARHGAP11A-DT","magenta"
"BAHD1","magenta"
"ZSCAN29","magenta"
"MFAP1","magenta"
"ENSG00000259659","magenta"
"ENSG00000259519","magenta"
"SLC24A5","magenta"
"PIGB","magenta"
"ENSG00000259635","magenta"
"CALML4","magenta"
"RPLP1","magenta"
"ENSG00000287503","magenta"
"ENSG00000259314","magenta"
"IGF1R","magenta"
"ENSG00000287191","magenta"
"CRAMP1","magenta"
"SNHG9","magenta"
"RAB26","magenta"
"FLYWCH2","magenta"
"ENSG00000262482","magenta"
"ZNF200","magenta"
"DNAAF8","magenta"
"USP7","magenta"
"ENSG00000263033","magenta"
"ENSG00000277369","magenta"
"ENSG00000259899","magenta"
"GPRC5B","magenta"
"RBBP6","magenta"
"SBK1","magenta"
"ENSG00000261766","magenta"
"SPN","magenta"
"KCTD13-DT","magenta"
"ZNF768","magenta"
"ZNF747-DT","magenta"
"SRCAP","magenta"
"CFAP119","magenta"
"MIR762HG","magenta"
"FBXL19","magenta"
"ENSG00000261474","magenta"
"DOK4","magenta"
"ENSG00000247228","magenta"
"ENSG00000285710","magenta"
"COG4","magenta"
"MARVELD3","magenta"
"ZNF821","magenta"
"CPHXL","magenta"
"ZNF778","magenta"
"CHMP1A","magenta"
"ZNF276","magenta"
"GLOD4","magenta"
"RILP","magenta"
"MIR22HG","magenta"
"CHRNE","magenta"
"ENO3","magenta"
"USP6","magenta"
"SCIMP","magenta"
"DHX33","magenta"
"DLG4","magenta"
"GPS2","magenta"
"CD68","magenta"
"SOX15","magenta"
"LINC00324","magenta"
"NDEL1","magenta"
"PMP22","magenta"
"COPS3","magenta"
"SLC6A4","magenta"
"CRLF3","magenta"
"ATAD5","magenta"
"ENSG00000264458","magenta"
"ZNHIT3","magenta"
"MLLT6","magenta"
"KRT10","magenta"
"JUP","magenta"
"EZH1","magenta"
"ENSG00000267002","magenta"
"PDK2","magenta"
"ENSG00000224738","magenta"
"PPM1D","magenta"
"SMARCD2","magenta"
"ENSG00000265218","magenta"
"BTBD17","magenta"
"ENSG00000265987","magenta"
"CASKIN2","magenta"
"EXOC7","magenta"
"ENSG00000261335","magenta"
"METTL23","magenta"
"SEPTIN9","magenta"
"AFMID","magenta"
"SOCS3","magenta"
"ASPSCR1","magenta"
"ENSG00000265179","magenta"
"ARHGAP28","magenta"
"CEP192-DT","magenta"
"ZNF519","magenta"
"GREB1L","magenta"
"RMC1","magenta"
"ENSG00000263677","magenta"
"ENSG00000227279","magenta"
"ZSCAN30","magenta"
"SMAD4","magenta"
"FSTL3","magenta"
"SBNO2","magenta"
"REEP6","magenta"
"PLK5","magenta"
"AMH","magenta"
"ENSG00000267436","magenta"
"HMG20B","magenta"
"TNFAIP8L1","magenta"
"SNAPC2","magenta"
"KANK3","magenta"
"MYO1F","magenta"
"ILF3-DT","magenta"
"SWSAP1","magenta"
"ZNF439","magenta"
"ENSG00000291101","magenta"
"ZNF709","magenta"
"ZNF490","magenta"
"JUNB","magenta"
"BRME1","magenta"
"ENSG00000268087","magenta"
"SMIM7","magenta"
"HAUS8","magenta"
"USE1","magenta"
"ENSG00000268112","magenta"
"CRLF1","magenta"
"ZNF506","magenta"
"ZNF737","magenta"
"ZNF728","magenta"
"ENSG00000267924","magenta"
"KCTD15","magenta"
"LSR","magenta"
"RBM42","magenta"
"ALKBH6","magenta"
"CLIP3","magenta"
"ZNF529-AS1","magenta"
"ZNF461","magenta"
"ZNF790","magenta"
"CATSPERG","magenta"
"SHKBP1","magenta"
"NUMBL","magenta"
"AXL","magenta"
"TGFB1","magenta"
"ZNF225-AS1","magenta"
"NKPD1","magenta"
"KLC3","magenta"
"VASP","magenta"
"IRF2BP1","magenta"
"KPTN","magenta"
"BICRA","magenta"
"BICRA-AS1","magenta"
"ZSWIM9","magenta"
"SPHK2","magenta"
"MAMSTR","magenta"
"DHDH","magenta"
"ALDH16A1","magenta"
"SPACA6","magenta"
"ZNF649","magenta"
"ZNF432","magenta"
"ENSG00000275055","magenta"
"ZNF677","magenta"
"TFPT","magenta"
"ZNF628","magenta"
"FIZ1","magenta"
"U2AF2","magenta"
"ZNF787","magenta"
"ZNF667-AS1","magenta"
"ZFP28-DT","magenta"
"ZFP28","magenta"
"ZNF17","magenta"
"ENSG00000176593","magenta"
"ZNF324B","magenta"
"ZNF324","magenta"
"TTLL9","magenta"
"PDRG1","magenta"
"ENSG00000260257","magenta"
"E2F1","magenta"
"GDF5","magenta"
"NFS1","magenta"
"RALGAPB","magenta"
"PTPRT-DT","magenta"
"WFDC3","magenta"
"NEURL2","magenta"
"ENSG00000197670","magenta"
"ZNF217","magenta"
"SAMD10","magenta"
"OPRL1","magenta"
"LIPI","magenta"
"BTG3-AS1","magenta"
"MIS18A","magenta"
"PAXBP1-AS1","magenta"
"DNAJC28","magenta"
"ENSG00000273199","magenta"
"ZBTB21","magenta"
"PKNOX1","magenta"
"HSF2BP","magenta"
"ENSG00000289564","magenta"
"PPM1F","magenta"
"ZNF70","magenta"
"MN1","magenta"
"THOC5","magenta"
"PIK3IP1-DT","magenta"
"FBXO7","magenta"
"ENSG00000229673","magenta"
"GGA1","magenta"
"DDX17","magenta"
"MIEF1","magenta"
"ATP5MGL","magenta"
"ARHGAP8","magenta"
"KIAA0930","magenta"
"ENSG00000286431","magenta"
"TRAPPC2","magenta"
"GPR82","magenta"
"ZNF674","magenta"
"PHF8","magenta"
"SPIN3","magenta"
"FAAH2","magenta"
"FTX","magenta"
"ENSG00000271533","magenta"
"ATRX","magenta"
"ZNF711","magenta"
"LINC03077","magenta"
"INTS6L","magenta"
"ARHGAP4","magenta"
"MT-ND4L","magenta"
"ENSG00000290784","midnightblue"
"CDK11B","midnightblue"
"DNAJC11","midnightblue"
"LZIC","midnightblue"
"EXOSC10","midnightblue"
"UBR4","midnightblue"
"AKR7L","midnightblue"
"VWA5B1","midnightblue"
"ENSG00000229044","midnightblue"
"ENSG00000236065","midnightblue"
"PHC2-AS1","midnightblue"
"ZSCAN20","midnightblue"
"ZMYM1","midnightblue"
"THRAP3","midnightblue"
"ENSG00000260920","midnightblue"
"ST3GAL3","midnightblue"
"DPH2","midnightblue"
"ENSG00000225721","midnightblue"
"TESK2","midnightblue"
"FAF1-AS1","midnightblue"
"USP1","midnightblue"
"NEGR1","midnightblue"
"LRRC53","midnightblue"
"ENSG00000273204","midnightblue"
"DRAM2","midnightblue"
"ENSG00000273221","midnightblue"
"TTF2","midnightblue"
"NBPF15","midnightblue"
"POLR3C","midnightblue"
"PRPF3","midnightblue"
"ADAR","midnightblue"
"EFNA3","midnightblue"
"SMG5","midnightblue"
"TSACC","midnightblue"
"PEX19","midnightblue"
"F5","midnightblue"
"ENSG00000285847","midnightblue"
"PTPRC","midnightblue"
"YOD1","midnightblue"
"SLC30A1","midnightblue"
"RRP15","midnightblue"
"ENSG00000290989","midnightblue"
"LEFTY1","midnightblue"
"RBM34","midnightblue"
"AHCTF1","midnightblue"
"PDIA6","midnightblue"
"MIR3681HG","midnightblue"
"ADGRF3","midnightblue"
"CEBPZ","midnightblue"
"ENSG00000289272","midnightblue"
"RHOQ-AS1","midnightblue"
"ENSG00000228925","midnightblue"
"PELI1","midnightblue"
"ENSG00000273064","midnightblue"
"PAIP2B","midnightblue"
"LSP1P5.1","midnightblue"
"LINC01102","midnightblue"
"MRPS9-AS1","midnightblue"
"LINC01885","midnightblue"
"ACOXL","midnightblue"
"THORLNC","midnightblue"
"ENSG00000290902","midnightblue"
"GRB14","midnightblue"
"NFE2L2","midnightblue"
"ENSG00000287621","midnightblue"
"ENSG00000286358","midnightblue"
"NBEAL1","midnightblue"
"PIKFYVE","midnightblue"
"KANSL1L","midnightblue"
"STK11IP","midnightblue"
"PAX3","midnightblue"
"WDFY1","midnightblue"
"SP140","midnightblue"
"KCNJ13","midnightblue"
"ENSG00000286307","midnightblue"
"NDUFA10","midnightblue"
"CAPN10","midnightblue"
"MTERF4","midnightblue"
"CNTN6","midnightblue"
"EDEM1","midnightblue"
"FGD5-AS1","midnightblue"
"ACAA1","midnightblue"
"ZBTB47-AS1","midnightblue"
"CCDC13-AS2","midnightblue"
"PTPN23","midnightblue"
"NCKIPSD","midnightblue"
"C3orf62","midnightblue"
"GNL3","midnightblue"
"FAM86DP","midnightblue"
"LNP1","midnightblue"
"ABI3BP","midnightblue"
"CD96","midnightblue"
"ACKR4","midnightblue"
"ENSG00000251270","midnightblue"
"TIPARP-AS1","midnightblue"
"TRIM59","midnightblue"
"SEC62","midnightblue"
"ENSG00000240497","midnightblue"
"FNDC3B","midnightblue"
"CLCN2","midnightblue"
"ENSG00000230732","midnightblue"
"ZNF876P","midnightblue"
"NOP14","midnightblue"
"HTT-AS","midnightblue"
"STX18","midnightblue"
"DCAF16","midnightblue"
"GBA3","midnightblue"
"ZCCHC4","midnightblue"
"LINC01618","midnightblue"
"NOA1","midnightblue"
"STAP1","midnightblue"
"TMPRSS11D","midnightblue"
"ANKRD17-DT","midnightblue"
"ENSG00000286074","midnightblue"
"MRPL1","midnightblue"
"HNRNPD-DT","midnightblue"
"AFF1","midnightblue"
"ENSG00000248627","midnightblue"
"TACR3-AS1","midnightblue"
"ENSG00000288692","midnightblue"
"BBS12","midnightblue"
"SPATA5","midnightblue"
"PRMT9","midnightblue"
"FBXO8","midnightblue"
"ENSG00000287775","midnightblue"
"ENSG00000249883","midnightblue"
"LINC00290","midnightblue"
"IRX2-DT","midnightblue"
"NUP155","midnightblue"
"SELENOP","midnightblue"
"ENSG00000248779","midnightblue"
"MTREX","midnightblue"
"IL6ST","midnightblue"
"IPO11","midnightblue"
"PPWD1","midnightblue"
"ENSG00000247372","midnightblue"
"POLK","midnightblue"
"F2R","midnightblue"
"TBCA","midnightblue"
"ZCCHC9","midnightblue"
"TMEM161B","midnightblue"
"EPB41L4A-AS1","midnightblue"
"ATG12","midnightblue"
"DMXL1-DT","midnightblue"
"CCDC192","midnightblue"
"MINAR2","midnightblue"
"ENSG00000248245","midnightblue"
"ANKHD1","midnightblue"
"HARS1","midnightblue"
"PCDHA6","midnightblue"
"PCDHGA10","midnightblue"
"G3BP1","midnightblue"
"ATP6V0E1","midnightblue"
"NSD1","midnightblue"
"FAM193B","midnightblue"
"ZNF879","midnightblue"
"PXDC1","midnightblue"
"ENSG00000286316","midnightblue"
"FAM8A1","midnightblue"
"H3C6","midnightblue"
"H2BC9","midnightblue"
"ENSG00000290032","midnightblue"
"PRR3","midnightblue"
"CCHCR1","midnightblue"
"ABHD16A","midnightblue"
"SNHG32","midnightblue"
"MAPK13","midnightblue"
"C6orf89","midnightblue"
"ENSG00000287055","midnightblue"
"ENSG00000287562","midnightblue"
"FILIP1","midnightblue"
"ENSG00000227215","midnightblue"
"RNGTT","midnightblue"
"ENSG00000271860","midnightblue"
"ENSG00000286084","midnightblue"
"TRAF3IP2","midnightblue"
"KPNA5","midnightblue"
"ENSG00000286540","midnightblue"
"PKIB","midnightblue"
"ENSG00000287258","midnightblue"
"EYA4","midnightblue"
"HECA","midnightblue"
"LTV1","midnightblue"
"FBXO5","midnightblue"
"ENSG00000271551","midnightblue"
"PHF10","midnightblue"
"TBP","midnightblue"
"ENSG00000225146","midnightblue"
"EIF3B","midnightblue"
"FOXK1","midnightblue"
"OCM","midnightblue"
"ENSG00000287093","midnightblue"
"FKBP14-AS1","midnightblue"
"VPS41","midnightblue"
"NUDCD3","midnightblue"
"ASL","midnightblue"
"GTF2IRD1P1","midnightblue"
"TYW1","midnightblue"
"ABHD11","midnightblue"
"POMZP3","midnightblue"
"ENSG00000227863","midnightblue"
"ENSG00000235450","midnightblue"
"BET1-AS1","midnightblue"
"PPP1R9A","midnightblue"
"ALKBH4","midnightblue"
"SLC26A3","midnightblue"
"ST7-AS1","midnightblue"
"POT1","midnightblue"
"OPN1SW","midnightblue"
"EXOC4","midnightblue"
"BPGM","midnightblue"
"WDR91","midnightblue"
"ENSG00000241449","midnightblue"
"DPP6","midnightblue"
"ENSG00000270114","midnightblue"
"ENSG00000246477","midnightblue"
"SLC35G5","midnightblue"
"TRMT9B","midnightblue"
"NRG1","midnightblue"
"ENSG00000286648","midnightblue"
"ERLIN2","midnightblue"
"KAT6A","midnightblue"
"MTFR1","midnightblue"
"SNHG6","midnightblue"
"TERF1","midnightblue"
"ENSG00000253238","midnightblue"
"CA1","midnightblue"
"CNBD1","midnightblue"
"CALB1","midnightblue"
"AZIN1","midnightblue"
"CSMD3","midnightblue"
"DERL1","midnightblue"
"NSMCE2","midnightblue"
"TRIB1","midnightblue"
"ENSG00000253573","midnightblue"
"ENSG00000287195","midnightblue"
"PHF20L1","midnightblue"
"PTK2","midnightblue"
"TSNARE1","midnightblue"
"ENSG00000272172","midnightblue"
"ZC3H3","midnightblue"
"HSF1","midnightblue"
"CPSF1","midnightblue"
"RECQL4","midnightblue"
"ZNF252P","midnightblue"
"UHRF2","midnightblue"
"PTPRD","midnightblue"
"ENSG00000234021","midnightblue"
"FAM221B","midnightblue"
"GNE","midnightblue"
"EXOSC3","midnightblue"
"SLC25A51","midnightblue"
"GNAQ","midnightblue"
"SPIN1","midnightblue"
"ENSG00000230826","midnightblue"
"MAPKAP1","midnightblue"
"TBC1D13","midnightblue"
"RAPGEF1","midnightblue"
"SNAPC4","midnightblue"
"PMPCA","midnightblue"
"NOTCH1","midnightblue"
"ANAPC2","midnightblue"
"LARP4B","midnightblue"
"CDNF","midnightblue"
"RPP38-DT","midnightblue"
"ACBD5","midnightblue"
"SVIL-AS1","midnightblue"
"DLG5-AS1","midnightblue"
"NUTM2E","midnightblue"
"KIF20B","midnightblue"
"BTAF1","midnightblue"
"HOGA1","midnightblue"
"POLL","midnightblue"
"SLK","midnightblue"
"SHOC2","midnightblue"
"EMX2","midnightblue"
"EIF3A","midnightblue"
"INPP5F","midnightblue"
"ABRAXAS2","midnightblue"
"MMP21","midnightblue"
"DRD4","midnightblue"
"MOB2","midnightblue"
"CD81-AS1","midnightblue"
"ENSG00000290098","midnightblue"
"C11orf42","midnightblue"
"ENSG00000254397","midnightblue"
"IRAG1","midnightblue"
"TPH1","midnightblue"
"PAMR1","midnightblue"
"CELF1","midnightblue"
"C1QTNF4","midnightblue"
"SERPING1","midnightblue"
"TMX2","midnightblue"
"ENSG00000255139","midnightblue"
"AHNAK","midnightblue"
"MARK2","midnightblue"
"ZNRD2-DT","midnightblue"
"RELA-DT","midnightblue"
"SNX32","midnightblue"
"DPP3","midnightblue"
"SYT12","midnightblue"
"RPS6KB2","midnightblue"
"LTO1","midnightblue"
"ENSG00000254604","midnightblue"
"ENSG00000251143","midnightblue"
"NEU3","midnightblue"
"MIR4300HG","midnightblue"
"CREBZF","midnightblue"
"CCDC81","midnightblue"
"TYR","midnightblue"
"ACAT1","midnightblue"
"BACE1-AS","midnightblue"
"ENSG00000254428","midnightblue"
"HINFP","midnightblue"
"ENSG00000289631","midnightblue"
"PKNOX2","midnightblue"
"DCPS","midnightblue"
"NFRKB","midnightblue"
"ENSG00000238117","midnightblue"
"WNK1","midnightblue"
"GNB3","midnightblue"
"A2MP1","midnightblue"
"YBX3","midnightblue"
"ENSG00000257004","midnightblue"
"ETFBKMT","midnightblue"
"LINC02422","midnightblue"
"SCN8A","midnightblue"
"ENSG00000257740","midnightblue"
"SHMT2","midnightblue"
"MBD6","midnightblue"
"ENSG00000289319","midnightblue"
"MDM1","midnightblue"
"TBC1D15","midnightblue"
"PAWR","midnightblue"
"GLT8D2","midnightblue"
"PTPN11","midnightblue"
"MLEC","midnightblue"
"DENR","midnightblue"
"CCDC62","midnightblue"
"DDX55","midnightblue"
"TMEM132B","midnightblue"
"TMEM132C","midnightblue"
"STX2","midnightblue"
"PSPC1","midnightblue"
"SACS-AS1","midnightblue"
"PAN3-AS1","midnightblue"
"N4BP2L2","midnightblue"
"LINC02334","midnightblue"
"ENSG00000223732","midnightblue"
"GPALPP1","midnightblue"
"KCTD4","midnightblue"
"ENSG00000277228","midnightblue"
"LPAR6","midnightblue"
"RCBTB1","midnightblue"
"ALG11","midnightblue"
"KLF5","midnightblue"
"SLITRK1","midnightblue"
"SLITRK6","midnightblue"
"ITGBL1","midnightblue"
"ABHD13","midnightblue"
"OXA1L-DT","midnightblue"
"HOMEZ","midnightblue"
"RNF31","midnightblue"
"LTB4R","midnightblue"
"NFATC4","midnightblue"
"MBIP","midnightblue"
"PNN","midnightblue"
"ENSG00000258394","midnightblue"
"KLHL28","midnightblue"
"MAPK1IP1L","midnightblue"
"ARMH4","midnightblue"
"PSMA3-AS1","midnightblue"
"HIF1A","midnightblue"
"GARIN2","midnightblue"
"ENSG00000289180","midnightblue"
"COX16","midnightblue"
"SYNJ2BP","midnightblue"
"ADAM21","midnightblue"
"ENSG00000257759","midnightblue"
"TTC9-DT","midnightblue"
"CIPC","midnightblue"
"TMEM63C","midnightblue"
"ZC3H14","midnightblue"
"ENSG00000258752","midnightblue"
"TDP1","midnightblue"
"ARHGAP11B-DT","midnightblue"
"ENSG00000259408","midnightblue"
"SLC12A6","midnightblue"
"AQR","midnightblue"
"VPS39","midnightblue"
"ADAL","midnightblue"
"SPATA5L1","midnightblue"
"CEP152","midnightblue"
"ENSG00000273674","midnightblue"
"ENSG00000260392","midnightblue"
"NEO1","midnightblue"
"ENSG00000278600","midnightblue"
"ENSG00000291159","midnightblue"
"MRPL46","midnightblue"
"ENSG00000287855","midnightblue"
"MLST8","midnightblue"
"PRSS27","midnightblue"
"ZNF597","midnightblue"
"CLEC16A","midnightblue"
"MARF1","midnightblue"
"IQCK","midnightblue"
"IGSF6","midnightblue"
"ENSG00000260136","midnightblue"
"TNRC6A","midnightblue"
"KDM8","midnightblue"
"CLN3","midnightblue"
"RABEP2","midnightblue"
"NFATC2IP-AS1","midnightblue"
"MVP","midnightblue"
"ENSG00000261369","midnightblue"
"GOT2","midnightblue"
