"","22q001-A","22q001-B","22q001-C","22q001-214-KD-A","22q001-214-KD-B","22q001-214-KD-C"
"GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION",-0.120917725828185,0.155686608730517,-0.0270734620225842,0.0542743303498181,-0.206194981736067,0.170738066684915
"GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION",-0.336909566800373,-0.325788346625232,-0.066616944094414,0.0144388397994351,0.390087752541467,0.197184479273475
"GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",-0.463745592010309,0.21283146694517,0.156954702207745,-0.0975821341376937,-0.0322352461151807,0.285716932244479
"GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS",-0.00835116275532083,-0.103262368730035,0.32912806089529,-0.143537894875964,0.0867939629944976,-0.197805213915687
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS",0.241720213556835,0.378649756006351,-0.0231090063939229,-0.524524682452783,0.135071722441707,-0.520039973291312
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",-0.412194513664531,0.226134779497201,-0.185956697897939,-0.0593987606360295,0.268954367058808,0.320563316144369
"GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",0.197271318485216,0.0346611036631339,0.282850514017598,0.0186784341224969,-0.336953369045107,-0.312196354111266
"GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",0.291487866125634,0.18764814365772,0.495756890888534,-0.587933143942789,-0.516664252387118,-0.000941381485611598
"GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",0.0188890929614123,-0.146486445279064,-0.120214589468296,-0.115656022384294,0.0691828940826949,0.227179998669544
"GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION",-0.151996003856955,-0.196906565350477,-0.106210668195715,0.598247007829374,-0.0253042596349192,-0.0131708475793323
"GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION",-0.339581180437477,-0.00583530941284521,0.101917013639397,0.462140744093916,-0.530511729465094,0.239839579524917
"GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION",0.148168596262111,-0.616742622739824,-0.527568843234274,0.527280162199259,0.719703883987481,0.55889651389209
"GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT",-0.254714371825208,-0.153002923932249,0.00345013737930888,0.186986763548929,0.262353412772183,0.0695980781266177
"GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",-0.190064989425561,-0.0845295345320925,-0.07877653523785,0.10660214453123,0.487729839579597,-0.102735023420774
"GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE",-0.161402146387432,-0.579777179394865,-0.398962823230408,0.37585593671517,0.589233419556608,0.366527291252
"GOBP_ADP_METABOLIC_PROCESS",0.0349563656691467,0.0342301117838538,-0.0322946492137282,0.211587436639134,-0.145313908409035,-0.13967702892049
"GOBP_AMP_METABOLIC_PROCESS",0.234786095762362,-0.181093634708681,0.0512693194495883,0.097327981545753,-0.221155299570883,0.0831168694660037
"GOBP_ATP_METABOLIC_PROCESS",-0.0224058992880551,-0.140538128846821,-0.120029681870973,0.326174508420944,-0.0836041574825865,-0.0748343010688065
"GOBP_CMP_METABOLIC_PROCESS",-0.214616537936353,-0.0974172678848784,0.322577603348189,0.297615137188345,0.416055007178604,-0.201960395557173
"GOBP_GMP_METABOLIC_PROCESS",0.011928366439896,-0.145435532205898,0.237057236727872,0.0746084759963078,-0.21161871464365,0.151666212113738
"GOBP_GTP_METABOLIC_PROCESS",0.246885905945866,-0.106023470609556,-0.244056421470628,-0.315079779311544,0.183720293336811,0.245136483723188
"GOBP_IMP_METABOLIC_PROCESS",-0.0916011671085578,-0.190373058232996,-0.19498753654985,0.390928362563296,-0.187768000907585,0.265197188362036
"GOBP_UMP_CATABOLIC_PROCESS",-0.324515700014312,-0.0836769822276339,-0.46877237300491,0.179143047454677,0.651696161452284,-0.241564820028618
"GOBP_UTP_METABOLIC_PROCESS",0.00784033863641204,-0.0125064202193343,-0.144409025866992,-0.4167987695662,0.283283698717076,0.206616175544132
"GOBP_DAMP_METABOLIC_PROCESS",0.130974902275102,-0.3598073140208,-0.170863919904985,0.360615831856456,0.252400660660929,-0.0865201990001032
"GOBP_DGMP_METABOLIC_PROCESS",-0.0683745119804689,0.196822554064838,-0.211186002899385,0.0757209538566388,-0.133937125645752,0.227775667910906
"GOBP_CAMP_METABOLIC_PROCESS",0.278623086178493,0.369836725124039,0.411411332235516,-0.538064866877596,-0.211703340081043,-0.170050467825061
"GOBP_CGMP_METABOLIC_PROCESS",0.0383510652364251,0.0372885494855117,0.473535750698766,-0.264862668372327,-0.0972857319898733,-0.28554826167753
"GOBP_DTMP_METABOLIC_PROCESS",-0.466925168972513,-0.385033517371596,0.031156487859704,-0.218631642485208,0.571193094630763,0.420565518835834
"GOBP_DTTP_METABOLIC_PROCESS",-0.496249489602468,0.184072585686849,-0.38803020628639,0.643852363058989,0.121074400555744,-0.112581007177135
"GOBP_DUMP_METABOLIC_PROCESS",0.04145500361838,-0.0806490817226962,-0.183532622946419,-0.112125361326554,0.431484344215013,-0.346603142327861
"GOBP_DUMP_CATABOLIC_PROCESS",0.0298861457081483,0.0314339485857605,-0.410379444619725,0.108671399594291,0.471843353745556,-0.372264820575764
"GOBP_ADENOSINE_METABOLIC_PROCESS",0.450637545576158,0.0454296339359077,-0.412989676119366,0.404399935743603,-0.277654994827724,-0.236884648338201
"GOBP_CYTIDINE_METABOLIC_PROCESS",-0.528976322060281,0.249158189907634,-0.00726150363307065,-0.620132077828234,0.636465040815346,0.785883394864872
"GOBP_GUANINE_METABOLIC_PROCESS",0.700839027425131,-0.0307966131982544,-0.0243952384072529,0.0116353917767557,-0.387601863312659,0.316508874944701
"GOBP_INOSINE_METABOLIC_PROCESS",0.289010709300224,-0.241038941949107,-0.295809427389213,0.510157199859585,0.152810209093976,-0.492540465380779
"GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS",0.0146640715587288,-0.36178937299859,-0.0815008648304962,0.21130346196644,-0.0434153844816634,0.393846959548856
"GOBP_NUCLEOBASE_CATABOLIC_PROCESS",0.475407730625972,0.244574498386755,0.233610840576145,-0.0417185249448713,-0.260546503463513,-0.471641901185678
"GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS",0.112025038602024,-0.459410071203223,-0.297631681209181,0.404629797689597,0.479525092849641,-0.268550809913138
"GOBP_PURINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS",-0.220914811835901,-0.496489512894718,-0.451617322345399,0.366671453220105,0.418706630914359,0.335972622268576
"GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS",0.191121378759119,-0.42911738781019,0.599704008481932,-0.208413369359692,0.438095727298106,-0.18293951710074
"GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS",0.215420360051739,-0.353349079418075,0.0830322126679595,0.089250496463114,-0.00976506990066198,0.0473040103606606
"GOBP_PURINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS",0.226375080967611,-0.228679452257972,0.0246533074969287,0.0623456553593483,0.128728069576529,-0.4524701240855
"GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS",-0.565477544491396,0.0147134661591394,-0.207566084663873,-0.337072039974416,0.589032491478346,0.414550395550754
"GOBP_NEGATIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS",-0.043949907227098,0.0889836843453179,-0.324841424019291,-0.185818099798948,0.480893402340578,-0.0493536790419127
"GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS",0.0137248912749031,-0.0866257544251366,0.199272607174618,-0.281256597128816,-0.568018163946899,0.635082080383361
"GOBP_PIGMENT_BIOSYNTHETIC_PROCESS",0.23513472713161,0.077612745856079,-0.0672445934271156,-0.0852931864357792,0.159454473009595,-0.271725581914331
"GOBP_PIGMENT_CATABOLIC_PROCESS",0.191348006897301,-0.254762198082426,-0.344505276223745,0.30200990864696,-0.0467908354813102,0.00455109339657092
"GOBP_ALCOHOL_CATABOLIC_PROCESS",0.200933292380317,0.168776150204039,-0.149358206981095,-0.161014048590522,0.149690515534135,-0.04179356139525
"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",0.0780012315474668,0.231520823157201,0.0681019179079204,-0.130165481315348,-0.122653353352986,-0.128481729457405
"GOBP_POLYOL_BIOSYNTHETIC_PROCESS",-0.051640806965153,0.0973716138470978,-0.0341084499979149,-0.137741937007532,0.0495439873863319,0.0305540470641198
"GOBP_POLYOL_CATABOLIC_PROCESS",0.170977395801342,0.017196906002469,-0.16610067253272,-0.253832828846509,0.165968699200975,0.2016125521939
"GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS",0.133480071143408,0.0109972326908492,-0.0279908905755192,0.126478644014048,-0.280199877933868,0.0389943045980584
"GOBP_ALDEHYDE_CATABOLIC_PROCESS",-0.227840884887255,0.205999144416513,-0.0808133407739969,0.331986182497456,-0.167986467805111,-0.238558971289714
"GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.37348793775649,0.235120395489297,0.150513559433755,-0.119614377304251,-0.16142353561426,-0.424471401168091
"GOBP_REGULATION_OF_FATTY_ACID_OXIDATION",0.208390851809233,0.202629902051966,-0.0304165626593796,0.174405716164003,-0.309251006545492,-0.362371633534672
"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION",0.387032260478027,-0.03758536136372,0.0132027844245944,0.208262819089385,-0.140280382333103,-0.449604210654272
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION",-0.0319934053090738,0.285465055351327,0.301875446712601,-0.0250073655120831,-0.258741791279789,-0.393783228052027
"GOBP_GLUCOSE_IMPORT",0.175105197526987,0.197226613173753,0.212180770713315,-0.109269190481557,0.021798685176844,-0.323189065487214
"GOBP_REGULATION_OF_GLUCOSE_IMPORT",0.07823492854864,0.0985778077044702,0.19712114597464,-0.0373653975903393,0.159170732358776,-0.335616525851026
"GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT",0.277323608184866,-0.112917832991568,0.372767637308332,0.015613026468401,0.0461382663971673,-0.362400239195369
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT",0.00261702747483467,0.195110316580525,0.0481346108881753,-0.218375739170615,0.321473782133598,-0.273367739970247
"GOBP_REGULATION_OF_JNK_CASCADE",-0.134476959114311,-0.00845358249245629,0.00451726215675366,0.099048770491991,-0.107325298476201,0.195443554319443
"GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE",-0.155253271956142,0.221982867294626,-0.104441706765879,0.120765708262644,-0.0726600014676398,0.120030208378918
"GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE",-0.109425366016966,-0.0987931180726985,-0.0410000595575997,0.0818902883135815,-0.121209925447222,0.250085259339782
"GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS",0.295052157965126,0.410741043366819,0.22435180339179,-0.187686787039172,-0.424425697064224,-0.202864250060578
"GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS",-0.167596586852951,0.0663525113622588,-0.14918757908965,0.0848557019819227,0.30258557057108,-0.276640881159308
"GOBP_DIACYLGLYCEROL_CATABOLIC_PROCESS",-0.101511002940839,0.23158112704151,-0.787878957222731,0.514634509867395,-0.127116925261048,-0.259578023022348
"GOBP_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS",-0.126697656826652,0.16041687173382,-0.299187544111184,0.0740096070211224,0.0179103380698866,0.179478489402297
"GOBP_AMINO_SUGAR_CATABOLIC_PROCESS",0.291414067847793,-0.09677643990521,0.433598745832696,-0.0332388394997292,-0.415567763394317,-0.0717145502300648
"GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS",-0.0929849216240852,-0.298577797886184,0.117398589089539,-0.117341022819539,0.0388578399567287,0.235174744210707
"GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS",0.0850792224819832,-0.0424262713851805,-0.0485295822395152,0.0493308274027382,0.0286146990329996,-0.162830707221245
"GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS",0.114279993650929,-0.0157115239844232,-0.0772804798602082,0.411206707077407,-0.339302975129212,-0.148582220273375
"GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS",-0.0405243396990704,-0.0998210061148726,-0.0335787484562798,0.124503736764606,-0.0927858299080516,0.0859518167794119
"GOBP_5_PHOSPHORIBOSE_1_DIPHOSPHATE_METABOLIC_PROCESS",0.00778109172773311,-0.0884088077703558,-0.308420504563762,0.45928073758118,-0.211830341911575,0.187927066394186
"GOBP_URATE_METABOLIC_PROCESS",-0.468393665625516,-0.38275638781627,-0.00750491495324629,0.0460373428334857,0.53779471001355,0.458544640001259
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",0.0169770484577435,0.110486832217534,0.182854956571233,-0.166854514451107,-0.111355523600214,0.0844145413318232
"GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS",0.0110992252014587,0.0185984779643006,0.0125639495821328,0.0247034506067569,-0.00572782306734521,-0.0552164631912521
"GOBP_L_CYSTEINE_METABOLIC_PROCESS",0.13044318411389,0.590471986579741,0.394612651945832,0.221159677633671,-0.781883238984426,-0.547160207123013
"GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS",0.0979950378490334,-0.174255238476588,-0.115139183499427,0.225997279572273,-0.170420731364553,0.064396918187466
"GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS",0.216567327430279,0.0186219841342826,-0.407399422857084,0.238816066523216,-0.0597972034005741,0.0114129485771695
"GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.303778438266489,-0.462047120020119,-0.181152904827291,0.293185546782704,0.142049702538915,0.0953249221069224
"GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS",0.0944892550948394,-0.0111969801966849,0.240770215342866,0.100259749793938,-0.0777133217195526,-0.270368509920551
"GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS",-0.161118441793418,0.14524772677114,-0.208612122060128,0.17910625911451,-0.315590223670788,0.121970372646898
"GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS",0.0710151559972302,0.430380067501749,-0.454518609593397,0.15044818186816,-0.394843885890117,-0.0632926008911771
"GOBP_DOLICHYL_DIPHOSPHATE_METABOLIC_PROCESS",-0.0238937284710855,0.398487488748904,-0.0787954227683193,-0.268982562508482,0.38850712327786,-0.293184802781009
"GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS",0.232496416178855,-0.0482836344474205,-0.0696510715877545,0.148888189639608,-0.104411406888305,-0.0936348980006364
"GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",0.135341594109491,0.160079384667332,-0.022221527198042,-0.0468627592408583,-0.0848990984891267,-0.152125027124774
"GOBP_PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS",-0.406092876066882,-0.0423449464982479,0.171739681791113,0.200973680206973,-0.219920563399343,0.0101559622849627
"GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS",-0.0591932357576002,0.214932883440316,0.290981976738746,-0.0651719313011422,-0.0667065256001808,-0.221075431632371
"GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS",0.00719055328563137,0.0243380417795374,-0.2006709642068,0.172158795102981,-0.285322821960869,0.0714964701531784
"GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",-0.0342519783052109,0.320306326226897,0.0224295095929823,0.0260478513048144,-0.116820801964988,-0.221002741932891
"GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.0926624132731223,0.124752860062061,0.0869868568780215,-0.0962370811026298,-0.0427892285890302,-0.130137068603274
"GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS",0.0268589232491319,0.0218979156559861,-0.0836682141803915,-0.0298187013978045,-0.0434573289485147,0.146408543991172
"GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS",0.353940163806336,0.276706164570103,-0.136507218123391,-0.248324982584697,0.26970280961565,-0.354562957740894
"GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS",0.708522303434076,-0.577585837791329,-0.184496138389989,0.541903184017883,-0.433987010002626,-0.0778318628940926
"GOBP_GLYCOSPHINGOLIPID_CATABOLIC_PROCESS",0.330154309039284,-0.135426603246521,-0.00949120447775878,0.434534761085325,-0.30121045059441,-0.160447342760232
"GOBP_GLYCEROLIPID_METABOLIC_PROCESS",0.0235069290188421,0.0343456460397553,0.0327839741319818,-0.0710233220720593,-0.0279225450250259,0.00882713811079257
"GOBP_GLYOXYLATE_METABOLIC_PROCESS",0.66578773895847,0.266890971934849,0.461031387860758,-0.372517122183293,-0.571979108564501,-0.55647229929523
"GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS",0.0858164325784008,0.0253586739002754,0.10601769226852,-0.154878010061532,-0.0274864008753865,0.0228627567499308
"GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS",-0.0651342825823071,-0.028338372014015,0.267041391081884,-0.0172005460529164,0.00124314753624749,-0.164771781647005
"GOBP_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS",-0.0693378962279162,-0.287048654181335,-0.263330634599674,0.233076679068956,0.427512365125221,0.08620079145157
"GOBP_GLYCEROLIPID_CATABOLIC_PROCESS",-0.0916313776002902,0.0518405343954354,-0.152557197486272,0.103017254239038,-0.110169622622644,0.13918522395304
"GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS",0.10929556433486,0.379766455191532,-0.116834888553173,-0.324484542872465,0.0985110635344318,-0.0305684897807103
"GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS",0.213702247049976,0.184381437529856,-0.0858721851456394,-0.0274716461467812,-0.0470499456372384,-0.142425034322637
"GOBP_CERAMIDE_CATABOLIC_PROCESS",0.440190345010135,-0.080624393043965,-0.101498306347058,0.152950462875691,0.0753752797881709,-0.264388022779056
"GOBP_SPHINGOID_METABOLIC_PROCESS",0.165443936909958,0.308320268419727,-0.145546848787618,-0.316813059583035,-0.00228196178342535,-0.0141974371636027
"GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.0166730609108591,0.115728100843429,0.06877162973847,-0.197551879717048,-0.01782372531446,-0.132179151047951
"GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION",-0.668228518640049,-0.0600031990798921,-0.562711518606555,0.319372497648139,0.367893419542062,0.409250819711789
"GOBP_SALIVA_SECRETION",0.0688492099202875,0.188441790364467,0.343392437372499,-0.116873878917681,-0.400181544057853,0.0485343341109982
"GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS",-0.0842831844185027,0.106335508998553,-0.475885979105508,0.253261789229883,0.0318384500602026,0.0083478902730314
"GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS",0.178213388108694,-0.0283653548369323,0.00434124445131684,-0.00562324325068,-0.111766342853687,0.0362520378523774
"GOBP_RETINAL_ROD_CELL_DEVELOPMENT",-0.197502466881439,0.480694560702161,0.345617806849362,-0.151987485433555,-0.311673463962091,-0.447204922970614
"GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",0.00225809613812444,-0.0273302041349627,-0.136178038863769,0.0999529909602442,0.0176209279849894,0.0455056091015727
"GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",-0.245249299422483,0.0754483599315433,-0.256210797150782,0.10667119821933,0.207488392738825,0.166932611185216
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",-0.188955639331914,0.3348913391092,-0.375158247228386,0.20853858608132,0.166002013884132,0.00850466689588011
"GOBP_REGULATION_OF_CENTRIOLE_REPLICATION",-0.0392652290848443,-0.420218494516907,-0.0472485505200895,0.125181196726255,0.219420674750783,0.17973018339143
"GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION",0.269466602492607,-0.653254099191294,0.0149601906791088,0.213236409933147,0.274988208672858,-0.318039991681669
"GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION",-0.250675104823002,-0.411926981185801,0.151930896581831,0.324641901167687,-0.0308321404299163,0.1758113460552
"GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION",-0.0915473078391094,0.266252853250849,-0.475138314890861,0.0887371190095599,-0.0311327153775046,0.000178289372097074
"GOBP_REGULATION_OF_CENTROSOME_CYCLE",0.0445164916689185,-0.281074990013082,-0.0355949521477426,0.101011323751986,-0.0115203476374804,0.17420491523354
"GOBP_XENOBIOTIC_EXPORT_FROM_CELL",-0.252432485175869,-0.205907991556228,-0.0972544512223243,0.256471014720723,0.247108606403734,-0.267318272005699
"GOBP_REGULATION_OF_ORGAN_GROWTH",0.0538640869606221,0.0858475868647545,-0.147799100000011,-0.195865870899252,0.173069453624091,0.00974568644594379
"GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH",-0.0438434232700547,0.192617050163138,-0.0580299273461606,-0.125579294563249,-0.0331889395592905,-0.0314743611274401
"GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH",0.0862291442007893,-0.0278493904046943,-0.0903513796710597,-0.181696609557758,0.291584347641472,-0.0809144781892475
"GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY",0.221390048746741,0.0310160948455658,-0.0862853660703479,0.00950715671461053,-0.0861694609344016,-0.0774181862887996
"GOBP_GAMMA_DELTA_T_CELL_ACTIVATION",0.0594359363752754,0.0108243926583021,0.180330517966649,-0.0359469812492421,-0.115670568618363,0.119829773200312
"GOBP_ALPHA_BETA_T_CELL_ACTIVATION",-0.0605395730118476,-0.00249516589516105,0.0325576700130558,0.12277148146672,0.0157479976718389,-0.0550293495900013
"GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",-0.0683234892253844,-0.0331998227890655,0.021442381918367,0.055421508516275,0.110209187914972,-0.0719170766256004
"GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",0.25677438832396,-0.0639234179948194,0.15137865556046,0.0920741310750366,0.022200728686369,-0.191804656607837
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",-0.0939921433214422,-0.00354893704177592,-0.0261375120142698,0.071354126187028,0.0575090456271215,0.0477476055756172
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",-0.189309005306503,-0.0785202062517392,-0.0143705527584902,-0.0411772251646824,0.247512054924182,0.163621413825306
"GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",-0.108212456969906,0.217279150967501,0.056148643201113,0.0150846763455418,-0.063364682734012,0.0848277718730553
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",-0.0745356162301921,-0.092640480608179,-0.0496848505144817,-0.0151002689260862,0.200986157085538,0.124386090859527
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",-0.122691824804658,-0.175980886121154,-0.185550756222414,-0.0775930695966552,0.353130742253121,0.210332966517392
"GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",-0.192920517677025,0.29938583751507,0.139026507341842,0.000490648598547,-0.183436762049711,0.200124327225457
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",-0.105218004659906,-0.147298425665538,0.300511940592451,0.00410836121155561,0.172907700918626,-0.0306757428031128
"GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",0.520636512075453,-0.229238644776313,-0.0133982108115945,-0.0441204090641571,0.250943009773918,-0.229560538191247
"GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION",0.279979161065764,0.0595917938981915,0.108203212387224,0.0386252074721939,-0.408177423439849,0.0467902635592964
"GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION",0.439409484930494,0.0828725483351193,0.141245392668749,-0.266838528798775,-0.346948316175149,-0.0259933352959737
"GOBP_LYMPHOCYTE_ACTIVATION",-0.0198851336531809,0.00697198638345588,0.0142209208092455,0.015234985186574,-0.0263412463467703,0.045449322257497
"GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS",-0.0239368924668386,-0.503263864378472,0.307227280956861,-0.0812089055445939,0.0681416099004825,0.077458426311497
"GOBP_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS",0.155721433337582,-0.721752830420812,0.308985687692859,-0.226255028381621,0.0668735324555818,0.232397618968692
"GOBP_FOLIC_ACID_METABOLIC_PROCESS",0.496977187939125,-0.109639964389016,0.239170232952456,-0.204057721124918,-0.35989546951584,-0.209394467002091
"GOBP_FEMALE_SEX_DIFFERENTIATION",0.18267476400084,-0.0023423309748199,0.0855519454540496,-0.0750715415609742,-0.136610555622404,-0.00130988741872204
"GOBP_MALE_SEX_DIFFERENTIATION",0.0663282846719322,0.011474014146406,-0.0713505575977272,0.015636126850836,-0.0970806970880005,0.0113294088041123
"GOBP_RETINAL_CELL_PROGRAMMED_CELL_DEATH",-0.125920302505603,0.52109109029874,-0.249659572996365,-0.0528368060159155,-0.113669284400989,-0.400802236275893
"GOBP_RESPONSE_TO_ANTIBIOTIC",-0.0209553234376547,-0.268117165327745,0.0130292843438723,0.0726532930831582,0.0314792348561026,0.233789422084104
"GOBP_RESPONSE_TO_ORGANOPHOSPHORUS",-0.0574338146428564,0.0149685455626793,-0.0639009655960041,0.202620781255596,-0.0284506922624739,-0.120946504616157
"GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE",-0.137663200818429,0.0367310871186925,-0.0805336444916042,0.0453615829226795,0.110190059133985,0.10876833216318
"GOBP_RESPONSE_TO_CADMIUM_ION",-0.0855752337047835,-0.0653109918441431,0.0251314523258347,0.201824967330087,0.0631585451264788,-0.0744431523387274
"GOBP_RESPONSE_TO_COPPER_ION",0.101949604131705,0.172733197368898,-0.0865260426169814,-0.0706555032816881,0.0635475956840079,-0.11790954314503
"GOBP_RESPONSE_TO_MERCURY_ION",0.393169128285425,-0.567715349080747,-0.0790156230908761,0.441926751620188,0.0732616376384186,0.108932023464072
"GOBP_DECIDUALIZATION",-0.109599164114252,0.212977734816154,-0.236128096188197,0.217554492256049,-0.209796057127912,0.0974779712269482
"GOBP_HETEROCYCLE_CATABOLIC_PROCESS",-0.20376357232289,-0.119585153718513,-0.0943595445344584,0.168865901803752,0.113758859048106,0.111428530376812
"GOBP_GDP_METABOLIC_PROCESS",-0.0366560840080604,0.448356380006356,0.49127125815034,-0.27428430982476,-0.219378604576925,-0.470137201576029
"GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS",0.257423205482222,0.114767776218883,0.0514052504901831,-0.0642000502626796,-0.273843413627421,0.122858113744805
"GOBP_ACID_SECRETION",0.451923193589619,0.251485222695214,0.223271864271946,-0.249325750001197,-0.288907636277084,-0.397838940244767
"GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL",-0.0818552794069969,0.051828186013556,-0.187073292054599,-0.0149931350247547,-0.281832556077913,0.343467803382856
