"","22q002-A","22q002-B","22q002-C","22q002-DGCR8-OE-A","22q002-DGCR8-OE-B","22q002-DGCR8-OE-C"
"GOBP_REGULATION_OF_RECEPTOR_BINDING",-0.206099179341265,0.312813051790633,0.363910844456109,-0.298899656164533,-0.0923823239262598,-0.0971904288695684
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING",-0.488670854621964,0.375841629427925,0.562626234529426,-0.472381948267215,0.221601862014766,-0.0763987160491178
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING",0.148952971080283,0.395796610348522,0.0135442904618951,-0.417605220694081,-0.205383692479014,0.215056090180866
"GOBP_REGULATION_OF_HYALURONAN_BIOSYNTHETIC_PROCESS",0.0738501980115203,0.505977053542001,0.488154637195443,-0.25089449067157,-0.0711000898393751,-0.617255165102137
"GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY",-0.166685489497737,0.386779873480219,0.0867183401916551,-0.11747041483583,-0.0638951915981509,-0.115313615293244
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS",0.0104899055573637,-0.17164504613258,-0.2725823172512,0.368553188126028,0.331809732822037,-0.152000023758787
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",-0.180362599717382,-0.119170290308383,-0.269819614677379,-0.235915593511774,0.0115073604511071,0.397680848211722
"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",0.158620449993772,-0.0922621163395863,-0.341226191860518,-0.399678257583424,-0.208247717525009,0.517509303102869
"GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",-0.147531808199589,-0.0556776679349253,-0.124124134558379,-0.305671034175655,0.0308525281304882,0.208499905240626
"GOBP_REGULATION_OF_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION",-0.10980968503083,0.00812274368211374,-0.122828758369896,0.228277271498608,-0.406076113692618,0.322600554971266
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",0.0752207822154185,-0.0469958334580174,0.050728910573314,-0.114734763671332,-0.0294155914557004,-0.0386537661639554
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",0.0382122392625623,0.372989320543158,0.0198428823452474,-0.172864151179027,-0.0497355697803042,-0.112630509943069
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",0.0536875077747613,-0.22605425033525,0.0698530186323716,-0.0165769390614912,-0.0737402000756856,0.00685638068966243
"GOBP_REGULATION_OF_OOCYTE_MATURATION",-0.232577004545618,0.261728987049165,0.234032077771267,0.312482591092981,0.159640203377747,-0.518541837128975
"GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE",0.0452155538980355,0.0626887675222488,-0.0253857330883455,0.101199650490795,0.0835193365388842,-0.253602502597523
"GOBP_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE",0.267699551069517,0.0352181002680753,0.0900139492901941,-0.0158380414955455,0.108452755602873,-0.412027818055604
"GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE",-0.365350154157078,0.189281967967377,0.00947360797650015,-0.0575148501329949,0.0581588568501319,-0.145788213005015
"GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY",0.0101188780290246,-0.0524071599137216,-0.432699835639749,0.366946992518485,0.128254454257031,-0.458897570007471
"GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY",0.296640152502198,-0.0793873989954475,0.140578953594244,-0.169967082511252,-0.0913540752267654,-0.128022563646127
"GOBP_REGULATION_OF_PHENOTYPIC_SWITCHING",-0.119950714231047,-0.0425793748460946,-0.0177208958896574,-0.0767046509657337,0.0830100643874634,-0.255476082854455
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS",0.359837498970725,0.517932172829635,0.347241732622383,-0.246515162847278,-0.569539180620795,-0.367094172688552
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS",-0.0886894244592072,0.498427783392463,0.44654851061798,0.023030070344532,-0.418757220708898,-0.559549298766841
"GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY",-0.293468464854268,-0.540327580652274,-0.439379316913662,0.213250285682173,0.472103618259319,0.503250062903854
"GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION",0.141828962444107,0.108167128564581,-0.383279675865134,0.0271425262329785,-0.13586056784169,0.400249771835091
"GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY",-0.0755093020520987,-0.122881663588677,-0.586052869566795,0.206746249588997,0.281643720098879,0.272326558089354
"GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",0.305498380499941,0.262860329661018,0.317503742512162,-0.166724832427164,-0.375330282908285,-0.353733440694237
"GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",0.193795523079539,0.422536562157659,-0.148327293397243,-0.230992220874818,-0.20043879172073,-0.389165047970892
"GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",0.271137142063005,0.284099047959534,0.462317061843328,-0.131295751678574,-0.446660026878169,-0.403280189396252
"GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY",0.0596952487886229,-0.0879119924277184,0.232295675011334,0.152316719106789,-0.323335837262707,-0.0674197318798039
"GOBP_REGULATION_OF_MRNA_POLYADENYLATION",-0.513882254411738,-0.196076620864002,-0.341049916821268,0.308389365574717,0.240181235474816,0.449101881083672
"GOBP_NEGATIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS",0.261968248758959,-0.197321158638669,-0.0012840772692726,-0.542303832277545,0.455232218646078,0.136621077866666
"GOBP_POSITIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS",0.388385376429575,0.17401533202156,-0.2503808777988,-0.170670261620388,-0.0535668956205296,-0.157551109317332
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",0.654288055882022,-0.0590487635585729,-0.731792274529132,-0.00533245826325168,-0.122520014031761,0.0688707494154382
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM",-0.141504325197359,0.204026601021908,0.135029395877491,-0.00875153559234088,-0.0527409715882285,-0.0925233186825602
"GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM",0.18547246306451,-0.37425766534457,-0.041262301787189,0.0911118254382458,0.544298951219347,-0.11625908106195
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM",-0.252173464378941,0.366791144039095,0.159195676151757,-0.116118515934574,-0.0449154805897593,-0.00750065838451222
"GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY",0.346264817078283,0.430446214689384,0.46922601138156,-0.524145435162455,-0.423518972108409,-0.421796426302644
"GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION",0.196948734377779,0.19640518728457,0.144671879504484,-0.246581523777519,-0.241782499264062,-0.0836639668798989
"GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION",0.160555348402826,0.095006815658677,0.41688798242009,-0.230101649720108,-0.547896067069635,0.440807346770999
"GOBP_ACETATE_ESTER_METABOLIC_PROCESS",0.466105834593366,0.217966544466764,-0.215621923203268,-0.143472643492388,-0.308557881503916,-0.411734498641525
"GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.160220282959777,-0.226800391473761,-0.329869187803412,0.010656565327578,-0.0808968045966918,0.407817442460045
"GOBP_REGULATION_OF_P38MAPK_CASCADE",-0.196021141343191,-0.203807162208781,-0.16112963622628,0.248129179925477,0.356838339432581,0.0168351426515271
"GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE",-0.164789811193348,-0.193162779898531,-0.190772267353778,0.226300427666098,0.327848994520239,0.106732021956187
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY",-0.311272725612331,0.511314410235167,-0.332446810476723,0.0679267212377823,0.0568476912354909,-0.10671207023882
"GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",-0.71643072104467,0.536963760936214,0.422792618626541,0.169987304737941,0.122685479120007,0.0326814546465472
"GOBP_MITOCHONDRIAL_RNA_MODIFICATION",-0.30612568089729,-0.193271389973747,-0.679681075527507,0.262333543252986,0.345136202556004,0.379984295145754
"GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.112360411257494,0.18026778738004,0.290045729034443,-0.248931613589361,-0.0404215098874239,-0.206070269759872
"GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.231164209324221,0.156272118038817,0.352196945030683,-0.0868947441501691,-0.181187436100778,-0.211135240090993
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.256013817068409,0.249721256129945,0.083762664519302,-0.273376890380851,-0.156260084968951,-0.237504557353828
"GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.32481329705088,-0.0674786382351809,-0.153747211110417,-0.25304628884311,-0.259134458216511,0.191717022890712
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.237718544346478,0.24211867082431,0.0970940139813059,-0.276133540165009,-0.255542430441676,-0.234546232755053
"GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.377859958673812,-0.169551766461579,0.331194845305384,-0.064087789532504,-0.36883705754926,-0.0921471711589879
"GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.453687087771355,-0.105038336687788,0.508204870593417,-0.0364121601951194,-0.629180723488888,-0.21363713836924
"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.368361124576634,0.166618524253272,0.20225194395913,-0.204757056385337,-0.258584324712989,-0.101381606063366
"GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.2603741680163,0.221814190731136,0.225449538056644,-0.287639598634164,-0.280820250765291,-0.167089619966018
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.365581281953759,0.0297041245282765,0.332742734311318,-0.179823818421503,-0.225826670052648,-0.352268353953052
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",-0.340471807273306,0.211918256323544,0.0083942497401675,-0.0318486743842062,-0.0314092362967891,0.146649292861438
"GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",-0.113153865917209,0.0579439030699057,-0.0856869442672649,-0.193205117697159,0.235161570873607,-0.0597720687549412
"GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS",-0.366161882866624,-0.422625730820923,0.402011442004207,-0.180706164086908,0.37268988194421,0.284460767683509
"GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE",0.429495652024861,0.53861933522226,0.0374780904273823,0.215193870858314,-0.416564204001323,-0.581117599783823
"GOBP_NEGATIVE_REGULATION_OF_RELAXATION_OF_MUSCLE",0.320842022459728,0.58493331489937,-0.188674232572248,0.45091115491823,-0.276311571126704,-0.538807735290127
"GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION",-0.124360243194039,0.263570611286482,0.0410880933027151,0.0301085747459438,0.17889784738628,-0.398151767235564
"GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION",-0.506254478467823,0.181271077733394,0.099404130295322,0.573807766414458,0.0317148180687446,-0.340299438169314
"GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION",-0.288417176660947,0.362726653914611,-0.394044997405834,0.142779965861455,0.378511978704805,-0.0414909444385539
"GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND",0.062793124923972,0.361711063320734,0.234140684652544,0.0455339582877449,-0.0851941131057755,-0.503117808922711
"GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS",0.221695253533922,0.100612100604429,0.167353198723094,-0.173377337754741,-0.176158091198771,-0.22037530453238
"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",0.165502424375989,-0.0144307022364226,0.170909045237832,-0.111136683310551,-0.125612742251762,-0.161554085901427
"GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS",0.258516827252277,0.12195998472702,0.174265166128007,-0.184636651122583,-0.23030811267331,-0.236038345649226
"GOBP_INSULIN_METABOLIC_PROCESS",0.178639293705603,0.255455599316025,-0.237235830299063,-0.0621795357087207,-0.35763027509902,-0.0658935972080724
"GOBP_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS",0.533713564685098,0.438934545661692,0.18484033899496,-0.318067741519016,-0.554188391995753,-0.253820493025187
"GOBP_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS",0.712865620252298,0.0181416825578569,-0.202941073640988,-0.201418977429368,-0.563604067838089,0.177555993578353
"GOBP_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION",0.0732874922600203,-0.227728241159332,-0.55601404004885,0.0304555697192896,0.174129003698235,0.346663251655405
"GOBP_POSITIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION",0.113751007364832,0.120587855952935,0.38223003641892,0.25455135363061,-0.679197218865227,0.157415384615386
"GOBP_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT",0.383790881511458,0.344757905607187,0.117421054542139,-0.0983994011156034,-0.339447917668237,-0.341666958501622
"GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY",-0.0207060299833296,0.229720644755327,0.214330427466082,-0.172880528257079,-0.207376464903111,-0.112367606485115
"GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",-0.0621647099054049,0.121941895537952,0.114817201040265,-0.221468715697625,-0.166525113587459,0.0215413874552004
"GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",0.13047697720972,0.334609040888857,0.193724335152526,-0.161555337400152,-0.315093016082762,-0.202458303165463
"GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY",0.313184789680888,0.0968507144853786,0.373487735465885,-0.235923982541149,-0.215060696569685,-0.285848367306167
"GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY",0.325068031455366,0.260245963480296,0.496330701020803,-0.535952258138131,-0.207031571616947,-0.461642363493556
"GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH",0.216510156211066,0.109431842309101,0.0665438656639973,-0.0653274314168518,-0.206588049576058,-0.173379264509838
"GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH",-0.0278854222896766,0.139429926486795,0.0959544479209106,-0.15848166952621,0.0378626970317919,0.0424583652723031
"GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING",0.0392423143302597,-0.0312881512208353,-0.142741728140364,0.0286787440214056,0.0878673087291285,0.0490382191121525
"GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING",-0.0199046911868937,-0.215121625920363,-0.172835305176489,0.275042595947126,0.0730075856620531,0.0555769755937891
"GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING",-0.0247849754384696,-0.0289657410598166,-0.148578857551103,0.0359014402375726,0.153892029561443,0.104884824638404
"GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT",0.216996980045765,0.0577079781557079,0.220649832136864,0.010416142725774,-0.364483354761998,-0.226581928569833
"GOBP_SUCCINYL_COA_CATABOLIC_PROCESS",0.315932628588745,-0.126765877619123,-0.10091694703198,-0.443620072522778,0.318551169994553,-0.154385418469513
"GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS",0.256874342514944,0.0248711620189062,0.161289973257218,-0.220136651093456,-0.170494933192472,-0.186949414756999
"GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",0.324805158196469,-0.108495711574021,0.062398939583513,-0.0316208056872111,-0.0476341060400053,-0.255424985155252
"GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH",0.233587723617174,-0.063288626768899,0.221542879385784,-0.103139558892743,-0.1974137081591,-0.154808065544109
"GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH",0.398536802974823,-0.37260291521447,0.163470225921674,0.120270943486041,-0.302126655182517,0.0307089413298621
"GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH",-0.0328637598954866,0.307567709590318,0.270098054358676,-0.580963352153472,-0.0465993928951666,-0.25667959712998
"GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY",0.137392863334432,0.0936467945912487,0.127880116764854,-0.0263354074037884,-0.238302728137737,-0.00536793067390748
"GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY",-0.140803364861734,-0.124189710347137,0.124045056175918,-0.0568787039378072,-0.0846635670554338,0.359675145224301
"GOBP_POSITIVE_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY",-0.319143830306355,-0.00680997702665181,0.089611620131638,-0.145083166702154,0.0911579873156457,0.421362568798491
"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",0.0185437594334494,0.0606139944111222,0.0965822584537095,-0.127062894838568,0.0143025545014671,-0.121725838490144
"GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT",0.0729510699375538,0.0987063551513453,0.166460590309295,-0.0957293867109251,-0.170339042504089,-0.139379928300867
"GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS",-0.0465019231770526,-0.0914447764442004,-0.113190809630639,-0.0390665850162579,0.111866774442266,0.09669411617317
"GOBP_ACETATE_ESTER_TRANSPORT",-0.0664205128205397,-0.291446541337516,0.319132276632648,0.162124879546389,-0.0814331917824703,0.120110599465262
"GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT",-0.10554918571628,0.276807333110682,0.141289656505192,-0.364787056776476,0.187623642744588,-0.132889082274568
"GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY",0.245347613224995,0.281442798342629,-0.0740322681855815,-0.306399875644845,0.0802853213392331,-0.188220468488068
"GOBP_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY",0.029059082135739,0.0695268113477245,-0.363492625917905,-0.133344788907342,0.203744246818379,0.211692957913931
"GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY",0.364705787984161,0.350758488187957,-0.251843281349321,-0.243553201790471,-0.125144563872716,-0.330473134608922
"GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION",0.460030167248276,-0.033642405842333,0.332615415030844,0.145453791104242,-0.544295790441501,-0.320589298462344
"GOBP_REGULATION_OF_TETRAPYRROLE_METABOLIC_PROCESS",0.333346933812479,0.0770077017474607,0.10609997771775,-0.337614008313614,-0.0897754657771203,-0.2412767092299
"GOBP_PYRUVATE_TRANSMEMBRANE_TRANSPORT",0.505584206221124,0.0594913953106997,0.174531374243636,0.156702598926402,-0.615945545406802,-0.249004033798955
"GOBP_REGULATION_OF_LYMPHANGIOGENESIS",-0.0315871518233315,0.13704922506551,-0.0969379831162147,0.126635763219449,-0.100719833017803,0.0589490093121582
"GOBP_ETHER_BIOSYNTHETIC_PROCESS",0.369878934870536,-0.0981486863754313,0.152548722237793,0.141367127579322,-0.385526429069295,-0.265402589869369
"GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS",0.284884117796155,0.0188694724752582,0.0973716169422805,0.227979774051282,0.172942817294361,-0.527748529148182
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS",0.211776271138335,-0.244280968759125,-0.306805067664689,0.175105106507466,0.125019533608929,0.0512941956770517
"GOBP_ICOSANOID_CATABOLIC_PROCESS",0.2728631365799,-0.138988364860116,0.312285337889713,-0.381399737446882,-0.366352606781801,-0.199414485584042
"GOBP_REGULATION_OF_MITOPHAGY",-0.309970406834333,-0.129499594159009,0.0654373046331476,0.2473376680896,-0.35241876080044,0.223409447981128
"GOBP_POSITIVE_REGULATION_OF_MITOPHAGY",-0.0502494341376851,-0.402788052452467,-0.110373586421965,0.431193768673943,-0.423587224229093,0.257031391626293
"GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",-0.114757413425258,-0.178824479826199,-0.424230514567587,0.0996808121112772,0.230427433530776,0.378904642326355
"GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",0.264195585338522,-0.230895946733746,-0.0979617405523776,-0.145204522142542,0.0661800108517918,0.0610697908780383
"GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",0.233232805483393,-0.362602650315305,-0.742602674183147,-0.187930751558954,0.511423193506161,0.619534098562916
"GOBP_REGULATION_OF_DNA_DEMETHYLATION",0.0858778750850259,-0.0890727547133655,-0.0607214519732316,-0.0503497959632503,0.0506302824311184,0.229985802793865
"GOBP_POSITIVE_REGULATION_OF_DNA_DEMETHYLATION",0.164124062858794,-0.141001121471716,-0.000317553968194051,0.0149583584693169,-0.209791998368924,0.2869530513516
"GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT",-0.116164894204752,0.157495886832627,-0.104135581342104,0.459671631730266,-0.304242735191637,-0.0682448624541019
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT",0.195988485586086,0.124010337613425,-0.245336553290813,0.414422896445221,-0.0525985575737775,-0.261658176394051
"GOBP_RESPONSE_TO_CAMPTOTHECIN",0.00750707634251035,0.179915900531447,0.0557315243799,0.649545738916866,-0.649465552039684,0.00404274081852796
"GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS",0.08634729146107,-0.0609481671662013,-0.00984848408450653,-0.0330131422250683,-0.0399298360579816,-0.0309399377406529
"GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS",0.193881095650726,-0.0673142139963494,0.0164190750977289,-0.0438515465594834,-0.0702128398065225,-0.130362172654686
"GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",0.315142207442311,0.189495287953076,0.250073146683418,-0.160783903024791,-0.173879950774053,-0.349192217830462
"GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS",0.340640870474327,-0.0528172335306384,0.342264694346581,-0.240225273378085,-0.156752142837293,-0.405237000376126
"GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS",0.305090197342371,0.143910219882311,0.231883308187361,-0.158648603061484,-0.120856169501181,-0.338987012492496
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.151827671508007,-0.0563080279272946,0.000129889414042406,-0.0510914915443278,0.0899341333793295,-0.170383616696646
"GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS",0.238153517340414,-0.0744836273771279,-0.0565051610263632,-0.0250927033972394,0.189388653019531,-0.244122980673576
"GOBP_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE",-0.376832612125145,-0.0319171525367594,0.0560793891134954,0.0741077407547826,-0.204373510542174,0.00780521258198777
"GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS",0.210710400462993,0.0814308162129201,0.175806427233563,-0.162441484257855,-0.123045671065273,-0.188128389648795
"GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS",0.165302391977448,0.129681355876639,0.0449644483151771,-0.265213821376184,0.0336282002643612,-0.0447741243451575
"GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS",0.216393331433611,0.0817121948884544,0.261788961782233,-0.22209564929791,-0.140505390982812,-0.191331800379807
"GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0.2020413704733,0.0025787454740254,0.325536975745468,-0.0918549968363072,-0.236147795034665,-0.437897830330415
"GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0.311390892987291,0.263731297929772,0.350409801484879,0.197566749949665,-0.409951162803812,-0.684407174469545
"GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS",-0.0956188810935754,0.158696222276105,-0.0393400633574943,-0.036977580333583,0.140512281362852,0.124164872178514
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION",0.565179926962407,0.485043699478806,0.614894789216464,-0.591235484797691,-0.583438818061108,-0.527881498502494
"GOBP_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT",0.374191074719995,0.253239310660678,0.0965846964667747,-0.238266677263184,-0.491389980680208,-0.335044926312981
"GOBP_RESPONSE_TO_PEPTIDE",0.0623462183083123,0.0782767306327083,0.0943704100868064,-0.109811082976141,-0.0767447726506673,-0.0974547924782287
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDE",0.0536396106344419,0.143420677245126,0.115634232042867,-0.10257951136711,-0.127553943928337,-0.0823584491818452
"GOBP_RESPONSE_TO_KETONE",0.0944248343863474,0.0160537463143196,0.181050392031762,-0.0285284380475602,-0.147450033061757,-0.0613093741880487
"GOBP_CELLULAR_RESPONSE_TO_KETONE",0.165982557638497,0.0467726478167639,0.167881303585755,-0.0548843320014724,-0.24593128077747,-0.0441677683022371
"GOBP_GLYCOSIDE_TRANSPORT",-0.308014545663852,-0.1225766051178,0.430094131729825,-0.203666390232713,-0.09496937552847,-0.147320554458476
"GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",0.135133440351786,-0.250905886601794,0.0284866806561521,-0.0667281184215667,0.055637987015561,0.132724981327583
